66|NA|광주|21|2018-5-10|14.0|22.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|2.9000000000000004|7|북서|NW|80|0.0|0.0
67|NA|광주|24|2018-5-10|12.0|22.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|1.3|7|북서|NW|85|0.0|0.0
68|NA|광주|3|2018-5-11|11.0|24.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|0.1|7|북서|NW|90|0.0|0.0
69|NA|광주|6|2018-5-11|10.0|24.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|0.7000000000000001|1|북동|NE|95|0.0|0.0
70|NA|광주|9|2018-5-11|15.0|24.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|0.7000000000000001|1|북동|NE|80|0.0|0.0
71|NA|광주|12|2018-5-11|22.0|24.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|1.5|5|남서|SW|45|0.0|0.0
72|NA|광주|15|2018-5-11|24.0|24.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|2.3000000000000003|5|남서|SW|40|0.0|0.0
73|NA|광주|18|2018-5-11|20.0|24.0|10.0|3|0|흐림|skyEn|20|0.0|0.0|3.7|6|서|W|50|0.0|0.0
74|NA|광주|21|2018-5-11|16.0|24.0|10.0|3|0|흐림|skyEn|20|0.0|0.0|2.0|6|서|W|65|0.0|0.0
75|NA|대구|3|2018-5-10|10.0|23.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|0.6000000000000001|4|남|S|70|0.0|0.0
76|NA|대구|6|2018-5-10|9.0|23.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|0.7000000000000001|1|북동|NE|75|0.0|0.0
77|NA|대구|9|2018-5-10|14.0|23.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|0.7000000000000001|6|서|W|55|0.0|0.0
78|NA|대구|12|2018-5-10|20.0|23.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|1.6|7|북서|NW|40|0.0|0.0
79|NA|대구|15|2018-5-10|22.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|1.9000000000000001|7|북서|NW|30|0.0|0.0
80|NA|대구|18|2018-5-10|22.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|0.9|6|서|W|25|0.0|0.0
81|NA|대구|21|2018-5-10|18.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|3.3000000000000003|4|남|S|40|0.0|0.0
82|NA|대구|24|2018-5-10|15.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|1.4000000000000001|4|남|S|65|0.0|0.0
83|NA|대구|3|2018-5-11|13.0|25.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|0.9|4|남|S|70|0.0|0.0
84|NA|대구|6|2018-5-11|12.0|25.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|0.5|4|남|S|80|0.0|0.0
85|NA|대구|9|2018-5-11|17.0|25.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|0.4|5|남서|SW|60|0.0|0.0
86|NA|대구|12|2018-5-11|22.0|25.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|0.9|6|서|W|30|0.0|0.0
87|NA|대구|15|2018-5-11|25.0|25.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|1.4000000000000001|6|서|W|25|0.0|0.0
88|NA|대구|18|2018-5-11|23.0|25.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|1.3|7|북서|NW|25|0.0|0.0
89|NA|대구|21|2018-5-11|18.0|25.0|12.0|3|0|흐림|skyEn|20|0.0|0.0|1.1|6|서|W|40|0.0|0.0
90|NA|대전|3|2018-5-10|10.0|23.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|1.0|4|남|S|90|0.0|0.0
91|NA|대전|6|2018-5-10|10.0|23.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|1.1|6|서|W|90|0.0|0.0
92|NA|대전|9|2018-5-10|15.0|23.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|1.5|5|남서|SW|80|0.0|0.0
93|NA|대전|12|2018-5-10|20.0|23.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|1.1|6|서|W|50|0.0|0.0
94|NA|대전|15|2018-5-10|22.0|23.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|1.6|6|서|W|40|0.0|0.0
95|NA|대전|18|2018-5-10|20.0|23.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|3.2|6|서|W|50|0.0|0.0
96|NA|대전|21|2018-5-10|15.0|23.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|2.4000000000000004|7|북서|NW|70|0.0|0.0
97|NA|대전|24|2018-5-10|13.0|23.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|1.4000000000000001|6|서|W|85|0.0|0.0
98|NA|대전|3|2018-5-11|10.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|1.2000000000000002|5|남서|SW|90|0.0|0.0
99|NA|대전|6|2018-5-11|9.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|0.6000000000000001|5|남서|SW|95|0.0|0.0
100|NA|대전|9|2018-5-11|14.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|0.7000000000000001|3|남동|SE|75|0.0|0.0
101|NA|대전|12|2018-5-11|20.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|1.2000000000000002|6|서|W|45|0.0|0.0
102|NA|대전|15|2018-5-11|22.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|2.3000000000000003|6|서|W|35|0.0|0.0
103|NA|대전|18|2018-5-11|21.0|23.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|2.5|5|남서|SW|45|0.0|0.0
104|NA|대전|21|2018-5-11|16.0|23.0|9.0|3|0|흐림|skyEn|20|0.0|0.0|2.2|7|북서|NW|65|0.0|0.0
105|NA|부산|3|2018-5-10|11.0|19.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|1.2000000000000002|1|북동|NE|70|0.0|0.0
106|NA|부산|6|2018-5-10|11.0|19.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|1.6|1|북동|NE|75|0.0|0.0
107|NA|부산|9|2018-5-10|14.0|19.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|0.8|7|북서|NW|60|0.0|0.0
108|NA|부산|12|2018-5-10|17.0|19.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|1.4000000000000001|4|남|S|60|0.0|0.0
109|NA|부산|15|2018-5-10|17.0|19.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|5.2|4|남|S|65|0.0|0.0
110|NA|부산|18|2018-5-10|16.0|19.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|3.7|4|남|S|65|0.0|0.0
111|NA|부산|21|2018-5-10|14.0|19.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|3.7|5|남서|SW|75|0.0|0.0
112|NA|부산|24|2018-5-10|13.0|19.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|2.6|6|서|W|75|0.0|0.0
113|NA|부산|3|2018-5-11|13.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|2.5|7|북서|NW|80|0.0|0.0
114|NA|부산|6|2018-5-11|12.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|1.4000000000000001|7|북서|NW|85|0.0|0.0
115|NA|부산|9|2018-5-11|17.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|2.1|6|서|W|75|0.0|0.0
116|NA|부산|12|2018-5-11|19.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|2.4000000000000004|5|남서|SW|70|0.0|0.0
117|NA|부산|15|2018-5-11|19.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|3.6|5|남서|SW|55|0.0|0.0
118|NA|부산|18|2018-5-11|17.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|4.4|5|남서|SW|60|0.0|0.0
119|NA|부산|21|2018-5-11|16.0|20.0|11.0|3|0|흐림|skyEn|20|0.0|0.0|4.2|5|남서|SW|65|0.0|0.0
120|NA|서울|3|2018-5-10|13.0|21.0|12.0|1|0|구름조금|skyEn|0|0.0|0.0|1.1|3|남동|SE|80|0.0|0.0
121|NA|서울|6|2018-5-10|12.0|21.0|12.0|1|0|구름조금|skyEn|0|0.0|0.0|0.6000000000000001|2|동|E|80|0.0|0.0
122|NA|서울|9|2018-5-10|16.0|21.0|12.0|1|0|구름조금|skyEn|0|0.0|0.0|0.9|5|남서|SW|60|0.0|0.0
123|NA|서울|12|2018-5-10|20.0|21.0|12.0|1|0|구름조금|skyEn|0|0.0|0.0|1.6|5|남서|SW|40|0.0|0.0
124|NA|서울|15|2018-5-10|20.0|21.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|2.4000000000000004|6|서|W|35|0.0|0.0
125|NA|서울|18|2018-5-10|19.0|21.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|2.5|5|남서|SW|45|0.0|0.0
126|NA|서울|21|2018-5-10|15.0|21.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|2.7|5|남서|SW|65|0.0|0.0
127|NA|서울|24|2018-5-10|13.0|21.0|12.0|2|0|구름많음|skyEn|10|0.0|0.0|1.2000000000000002|6|서|W|70|0.0|0.0
128|NA|서울|3|2018-5-11|12.0|22.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|0.6000000000000001|5|남서|SW|75|0.0|0.0
